energy_N,entropy_N,kurtosis_N,maximum_N,mean_N,meanAbsoluteDeviation_N,median_N,minimum_N,range_N,rootMeanSquare_N,skewness_N,standardDeviation_N,uniformity_N,variance_N,energy_P,entropy_P,kurtosis_P,maximum_P,mean_P,meanAbsoluteDeviation_P,median_P,minimum_P,range_P,rootMeanSquare_P,skewness_P,standardDeviation_P,uniformity_P,variance_P,compactness1,compactness2,sphericalDisproportion,sphericity,area,surfaceArea,surfaceVolumeRatio,volume,diameter,energy0_N,entropy0_N,inertia0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,energy135_N,entropy135_N,inertia135_N,homogeneity135_N,correlation135_N,shade135_N,promenance135_N,variance135_N,idm135_N,energy45_N,entropy45_N,inertia45_N,homogeneity45_N,correlation45_N,shade45_N,promenance45_N,variance45_N,idm45_N,energy90_N,entropy90_N,inertia90_N,homogeneity90_N,correlation90_N,shade90_N,promenance90_N,variance90_N,idm90_N,energy0_P,entropy0_P,inertia0_P,homogeneity0_P,correlation0_P,shade0_P,promenance0_P,variance0_P,idm0_P,energy135_P,entropy135_P,inertia135_P,homogeneity135_P,correlation135_P,shade135_P,promenance135_P,variance135_P,idm135_P,energy45_P,entropy45_P,inertia45_P,homogeneity45_P,correlation45_P,shade45_P,promenance45_P,variance45_P,idm45_P,energy90_P,entropy90_P,inertia90_P,homogeneity90_P,correlation90_P,shade90_P,promenance90_P,variance90_P,idm90_P,differenceends,sumvalues,sumsquares,sumlogs,amean,gmean,pvariance,svariance,sd,kurtosis,skewness,scm,diameter_mm,class
2907250,5.90269481674171,-0.681869911079447,206,153.466666666667,21.6933333333333,154.5,91,115,155.650516649748,-0.243261203265245,26.0909634806793,0.019305555555556,680.73837535014,3234685,4.13666453468855,2.12809706140587,101,79.0953307392996,4.45408711714033,77,70,31,79.3294489997203,1.59893713214047,6.09609992502226,0.078184378264622,37.1624342958564,84.6284375321634,10.9398040780248,0.450467522784773,0.016260162601626,61.5,136.524825629625,0.41,150,13,-40869262,-1542739.42098037,5406,130959.120995671,0.499999991400277,-688339051189209,1.50745127641903E+018,78578108528.5,18.5404491335397,-475335958,-4802933.05310089,17586,392361.599517149,0.32120419312016,-3.74424399228386E+016,2.44488745616529E+020,1450946760021.25,52.0833070680389,-1652726322,-9848785.65583024,35584,784206.953724053,0.221149446842135,-4.6361176043302E+017,5.96809864910537E+021,9189916043421.12,105.747977281122,-1014698828,-18587903.3806312,57526,1437039.3984793,0.191922199262977,-4.7984811840132E+018,1.12995181012167E+023,51986806059503.1,210.841801941317,-140644730,-1540141.38727586,1406,130964.314285714,0.499999999458296,-5774974117970382,2.56984398738919E+019,324439214266.5,67.6718356365415,-989084048,-4794790.12740169,5686,392314.980952381,0.321204194268406,-3.14131742645824E+017,4.16794946403384E+021,5990778553166.25,213.034927234927,-3105915670,-9832216.65422662,12428,784059.942857143,0.221149447096577,-3.88957482777988E+018,1.01741836934668E+023,37944019540007.6,442.620325302678,-5142092932,-18556918.4591001,23842,1436657.68571429,0.191922199331586,-4.02579340483445E+019,1.92629814204343E+024,214647052070086,786.959104806164,97,17268,1605838,893.876398711505,84.6470588235294,79.9776365530359,706.630334486736,710.111272095045,26.647913090804,-1.29466635086419,-0.200485274139919,144152.588235294,8.203128,0
1598309,5.08312783604713,-0.9309011433349,255,188.302325581395,35.3001622498648,184,100,155,192.795167844493,-0.039042039498619,41.8685783327516,0.031909140075717,1752.97785160576,3603677,5.62551157635982,0.603065599513022,147,100.178977272727,10.9499128357438,99.5,63,84,101.181612707053,0.504390705838125,14.2290706433239,0.024163868801653,202.466451372701,59.9451432519491,119.906357003473,0.202792830602936,0.045454545454546,22,108.485097498716,0.207058823529412,106.25,7.07106781186548,-53466496,-3269427.76968518,10106,262055.943537019,0.333333322296555,-310511261013962,4.73838438355685E+017,50870318409.6667,1.46225949794386,-1343792458,-10157120.770839,31306,785141.600452325,0.214136089848932,-1.68384882120557E+016,7.67706084860239E+019,930838689129.222,4.58290026775022,-752074210,-20799465.2103597,62716,1569257.79619269,0.147432940013987,-2.06302026106899E+017,1.86309932316875E+021,5790001172998.07,9.36703634035703,-1592723152,-37232748.5203109,99854,2744982.48614718,0.116964511448876,-1.57601149660258E+018,2.42335117191548E+022,25982800820049,27.5608802039191,-304776946,-3264708.62375658,8890,261833.29047619,0.333333332647612,-1.6542581034978E+016,9.49871399517257E+019,720247471483.667,81.4504510248428,1675713630,-10142806.1913232,28430,784433.257142857,0.214136090978854,-8.97075622921436E+017,1.53896800286335E+022,13179281432221.9,247.384701738473,-79233366,-20770481.5391436,59424,1567782.76825397,0.147432940247113,-1.09908038050558E+019,3.73482814987873E+023,81977743534205.6,509.157617493916,-1806584354,-37182238.5697695,99474,2742468.73412698,0.117564510166606,-8.74877609668961E+019,5.1370095677223E+024,377773211659785,899.216108879787,139,19393,2219825,837.790570514477,107.14364640884,102.378546637495,784.465553554532,788.823695518724,28.0860053321707,0.006695052769528,-0.606884178984653,141988.26519337,5.742184,0
21709118,6.85864268239528,0.227837980338827,255,190.446397188049,34.8782713174222,204,60,195,195.328203815076,-0.962748975090292,43.4349241077197,0.011011208885567,1886.59263224337,28225890,5.84656753351747,1.15072080973061,147,93.6952624839947,12.0419895698248,91,60,87,95.0535431024958,1.01793498631556,16.0142416792843,0.021736635620966,256.455936562525,805.380630514422,16.8814949995704,0.389819025842807,0.00418410041841,239,613.105015803862,0.167425569176883,1427.5,23.8537208837531,-508647108,-3260035.21787265,45264,261457.070720946,0.333333332962892,-4.78655252185289E+017,8.43770271592142E+021,6788306585048.67,88.4682242620912,662168002,-10128732.4617632,142548,783328.762187812,0.214136091023533,-2.59566485003076E+019,1.36706449604715E+024,124214255094340,272.457433138302,1441057526,-20742642.4998082,284656,1565627.76575924,0.147432940257677,-3.18016033416697E+020,3.31764595432695E+025,772637294567843,550.898283270627,349862648,-37134846.5148111,450292,2738959.36929182,0.117807850778778,-2.57463501158977E+021,4.66925683148054E+026,3.59960291150982E+015,1048.16352882338,1513238720,-3227602.87128344,75540,259173.261111111,0.333333333247058,-9.18138947019501E+018,4.33249754592186E+023,48642793091840.7,764.430647926489,2218417162,-10031672.1300947,226004,776487.473015873,0.214136091075192,-4.97890915424015E+020,7.01945054998448E+025,890078881483255,2308.4848096161,3896917496,-20547712.1532101,459276,1551771.24603175,0.147432940269773,-6.10006696949382E+021,1.70350790553706E+027,5536467120453484,4601.55745316292,1865448214,-36800379.0263533,743720,2716183.56111111,0.11761052765307,-4.87121678554881E+022,2.35323095599075E+028,2.55659490330019E+016,8116.50117256998,150,45076,4959426,-9.22337203685478,99.2863436123345,0,1066.06778707136,1068.42113759469,32.6867119422357,-0.859825663979509,-0.341454765613952,483994.775330396,16.40624,0
53549528,6.64753430061394,-0.557098917154693,255,207.73121869783,33.7148029130351,225,98,157,211.421628920251,-0.797133252507393,39.3463876686753,0.014646001544031,1548.13822257369,78795105,5.52969648252406,2.78349079754101,171,101.014911463187,12.3107050324324,95,75,96,102.423765533066,1.769290638521,16.9308467761875,0.031266351445032,286.653572558739,1695.38969856101,27.0435532308738,0.33315429443244,0.002980625931446,335.5,1007.04089848686,0.111647254575707,3005,24.738633753706,405999876,-8746696.78063328,205874,653360.071744922,0.166666666635282,-2.10500610422901E+019,1.21589177278844E+024,91107012997788.8,235.694264921954,-296820822,-27110088.1737475,611686,1957561.35566933,0.107068033969321,-1.13799497315481E+021,1.9679319858625E+026,1.65191108086865E+015,722.580416132907,334584064,-55430335.1256592,1244200,3912410.02312687,0.073716462786801,-1.37946352543251E+022,4.74789912814402E+027,1.00892770084015E+016,1405.05953656067,-675569278,-95994852.8784704,1916778,6649678.10548618,0.055416535053969,-9.13884544474885E+022,5.24337316417584E+028,4.01039941233461E+016,2428.96314486378,-1319760226,-8668804.20781859,163560,649305.113275613,0.166666666662806,-3.45460463992716E+020,5.07093732288844E+025,588367221864256,2057.24215629898,-965468782,-26873891.5594595,506244,1944877.77720058,0.10706803397317,-1.86760632742946E+022,8.20735858659021E+027,1.06680078944806E+016,6158.50984595085,-490383770,-54955706.2930716,1035100,3886644.83607503,0.073716462787699,-2.26388944560466E+023,1.98013503348357E+029,6.51563440836503E+016,12267.7204471562,1838254280,-95190723.0417807,1672532,6607803.12958153,0.055736101660125,-1.56782939668203E+024,2.32139797467172E+030,2.6662804741242E+017,20217.2410448041,114,77849,8767937,3416.61132188983,105.201351351351,101.194289447633,781.239187363038,782.296344585451,27.9695610366958,-1.15723825031522,-0.123053566090323,578116.998648651,18.75,1
3001786,3.93957226198672,-0.65772699111161,255,220.1,34.8533333333333,239,129,126,223.673348136667,-0.819693845230344,40.1576132047845,0.172222222222222,1612.63389830508,3043090,5.40381596408482,1.41187636523581,147,99.8996655518395,10.8417355510565,96,75,72,100.883886366595,1.24337782090973,14.0811395071796,0.029317345443563,198.278489820655,82.5127265938594,56.4208974511539,0.26072739771316,0.028571428571429,35,134.239824072901,0.239316239316239,146.25,7.61577310586391,-18868690,-1543652.3655282,3820,131033.140945166,0.499999988206168,-254582044624638,4.00200061744865E+017,40487266172,7.18231035161908,-362369498,-4805741.27728741,11308,392586.357511932,0.321204192318083,-1.38480758009939E+016,6.49071587360256E+019,747598350758,20.114936750067,-1340707560,-9854365.46039177,25056,784652.173357198,0.221149446593722,-1.71466675387013E+017,1.58441777268974E+021,4735091749963,39.2135916534446,-206591584,-18597746.1291641,46256,1437759.37739205,0.191922199179626,-1.77471686950959E+018,2.99980918839594E+022,26786131114057.5,69.3616030775195,-83247934,-1541433.31977443,2268,130961.768253968,0.499999998537746,-2667751361551660,9.17699534597286E+018,193878749083,58.5624358626367,-698381276,-4798776.68708155,8656,392329.082539683,0.321204194066643,-1.45113267066344E+017,1.48838804781049E+021,3579976123907.5,175.028679729282,-2300005316,-9840112.46393859,19752,784090.149206349,0.221149447045323,-1.79679043102311E+018,3.63323343038784E+022,22674629456402.7,344.884469645675,-2908472904,-18571289.7071492,38200,1436730.28333333,0.191922199315965,-1.85971664840388E+019,6.87887206386529E+023,128269024400016,598.950609949979,133,18932,2491760,744.695691750339,120.585987261147,114.810697211613,1330.10247880239,1338.62877674343,36.5872761591161,-1.20584135825931,0.084095197722482,208826.089171974,5.46875,0
2593034,3.81696107735536,0.094403129840107,255,210.872727272727,43.7937190082644,229,60,195,217.131464157714,-1.01012579996308,52.233824200152,0.186776859504132,2728.37239057239,2730463,5.73361224748243,1.5250911724084,152,94.5641891891892,12.40307706355,92.5,60,92,96.0444540937277,1.01335475221149,16.8258054840716,0.023123630387144,283.107730187815,76.8708307583818,53.4181255177118,0.265524002050934,0.029411764705882,34,128.048687641722,0.24954128440367,136.25,8.24621125123532,-17820918,-1543677.22071901,4354,131029.075743701,0.499999982506101,-171481712163227,2.36300086800371E+017,31110845317.5,6.52602179334969,-359230508,-4805779.73396408,14658,392572.806199356,0.32120419150046,-9.32780505022738E+015,3.83247476720864E+019,574462504521.75,19.3730756443105,-1328162654,-9854486.17978518,29056,784630.471250972,0.221149446483457,-1.15496747783498E+017,9.35527179936938E+020,3638494732806.38,37.0996148499477,-162709278,-18598016.8671704,49442,1437730.34175824,0.191922199153478,-1.19541611262338E+018,1.77125192315471E+022,20582747299756.7,65.7254760193034,-85344654,-1541228.93594118,3170,130909.311111111,0.499999997676048,-2.20020481766445E+015,7.0978071073702E+018,170506935982.5,80.3313681146106,-707800584,-4798201.20043871,10846,392181.104761905,0.321204194006885,-1.19680909609723E+017,1.15117104052758E+021,3148414988048.25,233.101948296382,-2315715082,-9839135.34740746,23068,783823.942857143,0.221149447036241,-1.48188733893126E+018,2.81006899725776E+022,19941234453548.6,456.084537414581,-2921689692,-18569721.2270011,41950,1436297.90952381,0.191922199314169,-1.5337851914794E+019,5.3203587089704E+023,112806372142461,802.914717843326,212,17527,2378651,-9.22337203685478,116.072847682119,0,2279.74966010263,2294.94799116998,47.9056154450601,-0.572417439406028,0.082782972521255,344242.198675496,7.812496,0
45761970,6.81611961795048,-0.336896384549769,255,201.050751879699,42.1606930860985,220,62,193,207.387006103931,-0.94650676901694,50.8959728846808,0.017069223811408,2590.40005587817,62226358,6.17612222196126,0.423372399509947,162,95.7890217724624,14.9078216243732,93,60,102,97.6780080345785,0.696094487449568,19.1183839406528,0.016402154912475,365.51260450221,748.961672159647,9.849675280834,0.466508286335266,0.003669724770642,272.5,584.126816140115,0.205273069679849,1327.5,25,2020206786,-6881536.56216087,94372,522915.260525585,0.199999999960555,-8.17736058779827E+018,3.49368888476238E+023,47850015030524.4,237.342502162101,1466381396,-21340513.1880125,298360,1566613.85089355,0.128481643074915,-4.42352166187299E+020,5.65573779254355E+025,869190229580632,678.169371168227,2382312812,-43649821.4582172,603388,3131154.70662115,0.088459756813272,-5.37362597045313E+021,1.36612895492478E+027,5328198223469938,1348.81975032916,1888473006,-76018929.2325419,968876,5347226.38516483,0.067439972456291,-3.78526243925538E+022,1.63014726258676E+028,2.21629855272662E+016,2359.32694985071,1283157898,-6812534.88643142,85102,518946.924747475,0.19999999999509,-1.5943279156356E+020,1.83331417438053E+025,346623827297902,2050.17507467738,1610239806,-21131328.0334624,269598,1554539.22510823,0.128481643081468,-8.6244748675083E+021,2.96784992927882E+027,6296383482586222,6124.0707062884,2495821744,-43227457.4615147,565388,3106471.37799423,0.08845975681484,-1.04768792112449E+023,7.16876537197177E+028,3.85972807187147E+016,12161.6826616286,715539706,-75293525.419585,964134,5305074.78268398,0.067563142647269,-7.48664695279863E+023,8.72129548293592E+029,1.62058502435969E+017,20927.8917817176,177,86875,10176461,-9.22337203685478,104.291716686674,0,1339.87768648876,1341.48811640041,36.6263309164378,-0.777823643347814,-0.377705436941528,1116118.11284514,18.867176,1
21972867,6.54902896882267,-0.926779382390582,245,197.673357664234,27.3808740476317,201,108,137,200.24103632307,-0.415297202195128,31.9935017117036,0.012727103202089,1023.58415177678,30035066,5.39069159524596,4.48683428256924,163,97.3699069618222,9.0916102810619,95,71,92,98.1625641261949,1.70810904151423,12.4515040937008,0.030181595973276,155.039954195448,774.350203419296,40.4416936334267,0.291333362714771,0.005747126436782,174,597.253944342632,0.126775956284153,1372.5,16.7630546142402,-786966642,-5054603.10817975,33234,392576.504317904,0.249999999906731,-9.4809106419063E+017,2.01810152378215E+022,11135176526959.3,91.0042424831848,-2087979048,-15686272.3243518,106854,1176157.37043235,0.1606020586515,-5.13342055122041E+019,3.26800638116638E+024,202826177686952,268.475567444753,-3613594748,-32099515.5696555,219268,2350760.07368743,0.110574699075121,-6.25600546148732E+020,7.90771178599074E+025,1.25017891883588E+015,525.678239261054,-5392151892,-56423412.1658089,350874,4047124.38604452,0.085448805413416,-4.52947843090203E+021,9.71149723531168E+026,5337825070620312,969.019083835212,424304940,-5026954.59933377,26066,391640.462481963,0.249999999988498,-1.5207363961114E+019,8.16359637320897E+023,70821702898764.8,941.630042807057,-559813038,-15601385.0968254,88714,1173123.68174603,0.160602058670275,-8.23399756691288E+020,1.32196943753284E+026,1.29001056175931E+015,2769.67514176334,-520013008,-31927680.5674859,190332,2344342.90468975,0.110574699079782,-1.00346218012641E+022,3.19881667734779E+027,7951360263939945,5541.14051992768,-1621079554,-56127321.8083301,323846,4036345.54054834,0.085696389420097,-7.43336432848076E+022,4.05193436293982E+028,3.44581050758068E+016,9038.64281248157,88,59288,6574970,2618.13962266354,104.564373897707,101.243671335138,662.358730780838,663.528975888224,25.7590561917207,-1.37954911122483,-0.061610337856404,375557.400352734,13.124992,1
1453245,3.72665605861235,-1.06220101018112,255,212.032258064516,39.4505723204995,237,122,133,216.515290378629,-0.574913566907009,44.555945260588,0.146722164412071,1985.23225806452,1176011,5.09388941820777,1.18461478391503,137,94.6434108527132,9.78691184424013,92,76,61,95.4796540687348,1.16889455789785,12.6582473421558,0.034793582116459,160.231225775194,43.7246927249511,78.8486378923641,0.233203609569545,0.048780487804878,20.5,87.9060149962497,0.264516129032258,77.5,7.07106781186548,-10484046,-1544007.05445152,3702,131041.475274725,0.499999953813027,-31339388719561,2.45072300282661E+016,10019058908.5,4.40778544193503,-323650060,-4806739.3918526,12998,392606.406105006,0.321204187718033,-1.70471616182319E+015,3.97474679140269E+018,185002145379.25,13.1434187194734,-1226723380,-9856415.17268345,25484,784699.213472639,0.221149445761303,-2.11077705661256E+016,9.70256492320656E+019,1171755021288.13,24.1925927864865,113739034,-18601504.1183073,44702,1437851.98547286,0.1919221989463,-2.1846995170123E+017,1.83700559285477E+021,6628548123312.56,38.6467044674513,-44532726,-1542757.98622315,3114,130979.23015873,0.499999987981656,-182148674582329,2.56099119544687E+017,32387988775.5,23.1585031185031,-490488644,-4803064.12483475,9250,392424.288095238,0.321204193017724,-9.90804015528274E+015,4.15359065391372E+019,598045033950.75,69.4167494191024,-1711728344,-9848893.65148354,19700,784306.042857143,0.22114944680886,-1.22681212990361E+017,1.01391329043089E+021,3787860317398.87,135.04717133423,-1193709570,-18587963.8040201,33758,1437176.7468254,0.191922199255583,-1.26977687527373E+018,1.919661899775E+022,21427699534590.9,241.268430964902,141,11440,1432646,462.642646698444,116.734693877551,112.262887829497,991.84798000833,1002.07321691563,31.6555400667187,-0.262672023011372,0.213932343329749,97201.1020408164,5.742184,0
38161641,6.65659939677473,-0.137758242334097,244,197.551650692226,33.4402106788883,210,78,166,201.59544945166,-0.940347709443719,40.1969066708833,0.01465429540637,1615.7913059077,46444478,5.21733820491509,1.39159260439233,127,83.6594180704441,8.14947461240256,81,60,67,84.3355055034032,1.21649549556944,10.6581730492396,0.034568829457164,113.596652747538,1323.72981039892,65.3421412215248,0.248276460894721,0.004716981132075,212,853.886829367592,0.090356952583911,2346.25,24.8394846967484,1358937760,-8753470.88554794,125908,653887.027364302,0.166666666629425,-7.78871769274422E+018,3.22982053227945E+023,46956264865496.3,163.801241985136,40331214,-27130024.9556754,388008,1959071.63886946,0.107068033967996,-4.21068687589541E+020,5.22749414813504E+025,851389719406287,476.295498042264,549579804,-55470360.1318059,787832,3915486.28258408,0.073716462786492,-5.10414289960703E+021,1.26120288120216E+027,5199981294698906,934.686660528218,1417414722,-96060184.7818509,1226264,6654372.96577034,0.055498021675639,-3.4196320071026E+022,1.41404018792717E+028,2.08220644216379E+016,1628.92431549433,1769953224,-8688531.86927677,71254,651073.261904762,0.166666666663163,-1.1491227298362E+020,1.16872498073635E+025,282462313670900,2003.02940236369,1241890060,-26931745.9044694,228898,1949999.96904762,0.10706803397311,-6.21231401215864E+021,1.8915921049905E+027,5121478695789551,6021.27401628466,3116651182,-55070907.8302378,469824,3896885.81904762,0.073716462787681,-7.53049072402116E+022,4.56371895609875E+028,3.1280144467457E+016,12015.8330219206,2262427682,-95380343.5792388,768174,6623890.29285714,0.055788590616389,-5.25373138593202E+023,5.40361842490955E+029,1.28622060574091E+017,19558.5868066454,113,86471,9715939,3864.64098016657,102.21158392435,96.3640827199194,1037.35357739662,1038.58121476632,32.2270261545542,-1.31895159466064,-0.321413252446654,877601.126477542,16.328125,1
